imageFilename,WindField,geometry_x,geometry_y,heading,dx,dy,ratio,speed
wind_field_estimation_Orb_tnr_spk_TC_images.6489.tif,wind_3449,-32.61109879,34.29078185,173.6181388,-27.78,96.06,0.73,11.6
wind_field_estimation_Orb_tnr_spk_TC_images.6491.tif,wind_3448,-32.57896872,34.2863766,172.1501273,-30.29,95.3,0.69,8.2
wind_field_estimation_Orb_tnr_spk_TC_images.6492.tif,wind_3475,-32.54683018,34.28194207,166.7743461,-39.22,91.99,0.77,9.9
wind_field_estimation_Orb_tnr_spk_TC_images.6493.tif,wind_3474,-32.51469163,34.27750753,168.4903709,-36.44,93.12,0.8,9
wind_field_estimation_Orb_tnr_spk_TC_images.6495.tif,wind_3433,-32.48255308,34.27307299,172.9285912,-29.06,95.68,0.79,10.8
wind_field_estimation_Orb_tnr_spk_TC_images.6498.tif,wind_3434,-32.41276414,34.29117143,172.7277529,-29.47,95.56,0.68,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.6499.tif,wind_3429,-32.38062934,34.28670159,175.6781824,-24.47,96.96,0.77,11
wind_field_estimation_Orb_tnr_spk_TC_images.6501.tif,wind_3428,-32.34849454,34.28223176,162.9862933,-45.44,89.08,0.83,10.4
wind_field_estimation_Orb_tnr_spk_TC_images.6502.tif,wind_3412,-32.31635976,34.27776192,175.059194,-25.59,96.67,0.74,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.6503.tif,wind_3415,-32.28423587,34.27326558,177.9043055,-20.73,97.83,0.68,20
wind_field_estimation_Orb_tnr_spk_TC_images.6506.tif,wind_3253,-32.21440728,34.29126176,172.6775393,-29.74,95.48,0.8,13.8
wind_field_estimation_Orb_tnr_spk_TC_images.6508.tif,wind_3252,-32.18227668,34.28675658,169.112642,-35.72,93.4,0.83,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.6509.tif,wind_3235,-32.15015347,34.28223416,169.7784007,-34.67,93.8,0.77,9.5
wind_field_estimation_Orb_tnr_spk_TC_images.6511.tif,wind_3243,-32.11803793,34.27769368,176.4340952,-23.43,97.22,0.73,16.3
wind_field_estimation_Orb_tnr_spk_TC_images.6512.tif,wind_3242,-32.08592238,34.2731532,177.5967505,-21.45,97.67,0.63,12
wind_field_estimation_Orb_tnr_spk_TC_images.6515.tif,wind_3236,-32.01604399,34.29107542,157.2944149,-54.43,83.89,0.8,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.6516.tif,wind_3224,-31.98393223,34.28649915,168.967131,-36.16,93.23,0.79,7.3
wind_field_estimation_Orb_tnr_spk_TC_images.6518.tif,wind_3231,-31.95182046,34.28192288,167.2006173,-39.08,92.05,0.75,9.5
wind_field_estimation_Orb_tnr_spk_TC_images.6519.tif,wind_3230,-31.91970869,34.27734662,171.6162784,-31.81,94.81,0.71,6.7
wind_field_estimation_Orb_tnr_spk_TC_images.6521.tif,wind_3227,-31.88759694,34.27277035,172.8287448,-29.81,95.45,0.73,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.6522.tif,wind_3091,-31.84979724,34.29517346,167.929279,-37.99,92.5,0.81,7.8
wind_field_estimation_Orb_tnr_spk_TC_images.6524.tif,wind_3083,-31.81768989,34.29056263,163.751537,-44.73,89.44,0.8,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.6525.tif,wind_3080,-31.78558254,34.28595179,175.0901304,-26.05,96.55,0.76,16.5
wind_field_estimation_Orb_tnr_spk_TC_images.6526.tif,wind_3079,-31.75347521,34.28134096,170.2288269,-34.28,93.94,0.82,10.4
wind_field_estimation_Orb_tnr_spk_TC_images.6528.tif,wind_3078,-31.72137919,34.27670352,167.9047123,-38.16,92.43,0.76,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.6531.tif,wind_2953,-31.65142273,34.29442674,173.8370087,-28.33,95.9,0.74,8.6
wind_field_estimation_Orb_tnr_spk_TC_images.6532.tif,wind_2957,-31.61932038,34.28978043,172.2515447,-31.04,95.06,0.73,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.6534.tif,wind_2956,-31.58722519,34.28511691,170.6504777,-33.77,94.13,0.8,16.5
wind_field_estimation_Orb_tnr_spk_TC_images.6535.tif,wind_2961,-31.55513736,34.28043559,179.1506831,-19.28,98.12,0.73,15.3
wind_field_estimation_Orb_tnr_spk_TC_images.6536.tif,wind_2960,-31.52304951,34.27575428,172.8101619,-30.2,95.33,0.76,17.6
wind_field_estimation_Orb_tnr_spk_TC_images.6540.tif,wind_2949,-31.45304326,34.2934023,179.2916568,-19.13,98.15,0.65,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.6541.tif,wind_2948,-31.42096059,34.28868551,162.1080282,-47.68,87.9,0.71,17.3
wind_field_estimation_Orb_tnr_spk_TC_images.6542.tif,wind_2945,-31.38887792,34.28396873,172.327822,-31.14,95.03,0.76,16.1
wind_field_estimation_Orb_tnr_spk_TC_images.6544.tif,wind_2944,-31.35679524,34.27925194,173.1262978,-29.82,95.45,0.76,18.6
wind_field_estimation_Orb_tnr_spk_TC_images.6545.tif,wind_2940,-31.32471259,34.27453516,166.854435,-40.26,91.54,0.78,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.6548.tif,wind_2772,-31.2546809,34.29205202,183.5628602,-11.82,99.3,0.67,14.6
wind_field_estimation_Orb_tnr_spk_TC_images.6550.tif,wind_2769,-31.22260306,34.28729977,168.3110057,-37.96,92.51,0.77,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.6551.tif,wind_2768,-31.19052523,34.28254752,174.0546742,-28.4,95.88,0.74,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.6552.tif,wind_2751,-31.15845897,34.27776921,169.9558572,-35.33,93.55,0.81,6.5
wind_field_estimation_Orb_tnr_spk_TC_images.6554.tif,wind_2763,-31.12639665,34.27298194,176.2662205,-24.69,96.9,0.83,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.6555.tif,wind_2760,-31.0883856,34.29521891,172.7415575,-30.72,95.16,0.77,17.2
wind_field_estimation_Orb_tnr_spk_TC_images.6557.tif,wind_2757,-31.05631295,34.29043208,171.5926858,-32.68,94.51,0.77,7.7
wind_field_estimation_Orb_tnr_spk_TC_images.6558.tif,wind_2756,-31.02424797,34.28562719,173.9550753,-28.74,95.78,0.82,18.4
wind_field_estimation_Orb_tnr_spk_TC_images.6560.tif,wind_2732,-30.99219076,34.28080386,174.124906,-28.48,95.86,0.69,19.8
wind_field_estimation_Orb_tnr_spk_TC_images.6561.tif,wind_2747,-30.96013355,34.27598053,167.7929093,-39.06,92.06,0.74,10.9
wind_field_estimation_Orb_tnr_spk_TC_images.6564.tif,wind_2581,-30.89001266,34.29335149,167.9103604,-38.94,92.11,0.76,18.4
wind_field_estimation_Orb_tnr_spk_TC_images.6565.tif,wind_2580,-30.85796061,34.28849345,176.4345442,-24.65,96.91,0.77,17.7
wind_field_estimation_Orb_tnr_spk_TC_images.6567.tif,wind_2567,-30.82590855,34.2836354,175.6664568,-26,96.56,0.72,11.2
wind_field_estimation_Orb_tnr_spk_TC_images.6568.tif,wind_2577,-30.79385648,34.27877735,190.1237793,-0.61,100,0.85,19
wind_field_estimation_Orb_tnr_spk_TC_images.6570.tif,wind_2576,-30.76180444,34.27391931,178.7008506,-20.83,97.81,0.73,18.5
wind_field_estimation_Orb_tnr_spk_TC_images.6573.tif,wind_2568,-30.69165816,34.29115951,175.6107654,-26.22,96.5,0.68,15.2
wind_field_estimation_Orb_tnr_spk_TC_images.6574.tif,wind_2552,-30.65961098,34.28626585,161.5841412,-49.15,87.08,0.78,18.2
wind_field_estimation_Orb_tnr_spk_TC_images.6575.tif,wind_2563,-30.62756383,34.28137219,174.9487494,-27.41,96.17,0.77,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.6577.tif,wind_2562,-30.59552932,34.27645235,175.5650243,-26.4,96.45,0.73,10.4
wind_field_estimation_Orb_tnr_spk_TC_images.6580.tif,wind_2451,-30.52533523,34.2936229,168.123231,-38.94,92.11,0.81,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.6581.tif,wind_2439,-30.49329464,34.28869438,174.2709608,-28.72,95.79,0.78,20
wind_field_estimation_Orb_tnr_spk_TC_images.6583.tif,wind_2446,-30.4612615,34.28374804,179.1429023,-20.37,97.9,0.7,13
wind_field_estimation_Orb_tnr_spk_TC_images.6584.tif,wind_2445,-30.42923584,34.27878375,171.6998972,-33.13,94.35,0.73,11.8
wind_field_estimation_Orb_tnr_spk_TC_images.6585.tif,wind_2448,-30.39721016,34.27381946,169.5666185,-36.7,93.02,0.76,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.6588.tif,wind_2281,-30.32696678,34.29091145,181.3755405,-16.59,98.61,0.64,18.5
wind_field_estimation_Orb_tnr_spk_TC_images.6590.tif,wind_2285,-30.29494765,34.28591215,166.6552285,-41.54,90.96,0.78,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.6591.tif,wind_2284,-30.2629285,34.28091286,168.6739614,-38.29,92.38,0.76,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.6593.tif,wind_2293,-30.23090936,34.27591357,172.9738888,-31.17,95.02,0.72,16.9
wind_field_estimation_Orb_tnr_spk_TC_images.6596.tif,wind_2270,-30.16063978,34.29290913,172.615756,-31.84,94.79,0.74,8.3
wind_field_estimation_Orb_tnr_spk_TC_images.6597.tif,wind_2273,-30.12862626,34.28787407,171.1047692,-34.4,93.9,0.77,8.8
wind_field_estimation_Orb_tnr_spk_TC_images.6599.tif,wind_2272,-30.09661274,34.28283901,177.6286562,-23.34,97.24,0.78,7.9
wind_field_estimation_Orb_tnr_spk_TC_images.6600.tif,wind_2287,-30.06459924,34.27780396,182.2448838,-15.31,98.82,0.72,8.4
wind_field_estimation_Orb_tnr_spk_TC_images.6601.tif,wind_2286,-30.03259774,34.27274229,178.3908921,-22.09,97.53,0.8,12.2
wind_field_estimation_Orb_tnr_spk_TC_images.6603.tif,wind_2101,-29.99430131,34.29470232,169.7117465,-36.83,92.97,0.77,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.6604.tif,wind_2109,-29.96229357,34.28963182,164.2854395,-45.6,89,0.78,17.5
wind_field_estimation_Orb_tnr_spk_TC_images.6606.tif,wind_2108,-29.93028584,34.28456132,180.0010174,-19.37,98.11,0.76,19.4
wind_field_estimation_Orb_tnr_spk_TC_images.6623.tif,wind_3512,-32.64867918,34.26817978,173.3339467,-28.24,95.93,0.77,5.6
wind_field_estimation_Orb_tnr_spk_TC_images.6624.tif,wind_3525,-32.61656211,34.26378269,176.8653438,-22.22,97.5,0.68,8.9
wind_field_estimation_Orb_tnr_spk_TC_images.6625.tif,wind_3524,-32.58444246,34.25937663,172.4320052,-29.82,95.45,0.69,10.1
wind_field_estimation_Orb_tnr_spk_TC_images.6627.tif,wind_3527,-32.55231435,34.2549415,176.9668398,-22.1,97.53,0.64,13.1
wind_field_estimation_Orb_tnr_spk_TC_images.6628.tif,wind_3526,-32.52018623,34.25050637,179.1508085,-18.34,98.3,0.68,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.6631.tif,wind_3437,-32.45041455,34.26863845,175.5989724,-24.55,96.94,0.77,9.7
wind_field_estimation_Orb_tnr_spk_TC_images.6633.tif,wind_3436,-32.41828995,34.26416821,173.9268207,-27.44,96.16,0.7,13
wind_field_estimation_Orb_tnr_spk_TC_images.6634.tif,wind_3431,-32.38616551,34.25969749,179.3613242,-18.1,98.35,0.7,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.6635.tif,wind_3430,-32.35404108,34.25522677,178.8788564,-18.97,98.18,0.71,12.4
wind_field_estimation_Orb_tnr_spk_TC_images.6637.tif,wind_3413,-32.32191665,34.25075605,177.6291224,-21.17,97.73,0.7,11
wind_field_estimation_Orb_tnr_spk_TC_images.6640.tif,wind_3414,-32.25211582,34.26875981,172.9352579,-29.28,95.62,0.69,17.8
wind_field_estimation_Orb_tnr_spk_TC_images.6641.tif,wind_3422,-32.21999577,34.26425404,176.9569809,-22.43,97.45,0.69,10.7
wind_field_estimation_Orb_tnr_spk_TC_images.6643.tif,wind_3421,-32.18787573,34.25974828,178.4245648,-19.92,98,0.71,16
wind_field_estimation_Orb_tnr_spk_TC_images.6644.tif,wind_3402,-32.15576294,34.2552252,175.3663073,-25.24,96.76,0.77,15.4
wind_field_estimation_Orb_tnr_spk_TC_images.6645.tif,wind_3409,-32.12365771,34.25068398,167.1177042,-39.07,92.05,0.77,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.6648.tif,wind_3239,-32.05380684,34.26861272,175.4610224,-25.16,96.78,0.74,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.6650.tif,wind_3238,-32.02169469,34.26406357,177.1285311,-22.33,97.47,0.77,8.4
wind_field_estimation_Orb_tnr_spk_TC_images.6651.tif,wind_3225,-31.98959325,34.25948686,161.4761844,-48.14,87.65,0.79,17.3
wind_field_estimation_Orb_tnr_spk_TC_images.6653.tif,wind_3233,-31.95749179,34.25491015,166.8079863,-39.72,91.77,0.71,11.4
wind_field_estimation_Orb_tnr_spk_TC_images.6654.tif,wind_3232,-31.92539033,34.25033344,174.2674519,-27.33,96.19,0.7,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.6657.tif,wind_3226,-31.8554999,34.26815928,165.1348015,-42.51,90.51,0.76,16.1
wind_field_estimation_Orb_tnr_spk_TC_images.6658.tif,wind_3214,-31.82340299,34.26354785,169.0740589,-36.14,93.24,0.8,7.9
wind_field_estimation_Orb_tnr_spk_TC_images.6660.tif,wind_3217,-31.79130607,34.25893643,173.4249946,-28.89,95.74,0.65,15.6
wind_field_estimation_Orb_tnr_spk_TC_images.6661.tif,wind_3216,-31.75920918,34.25432501,169.1243033,-36.11,93.25,0.72,14.7
wind_field_estimation_Orb_tnr_spk_TC_images.6663.tif,wind_3221,-31.72712354,34.24968698,161.9113977,-47.71,87.88,0.8,6.5
wind_field_estimation_Orb_tnr_spk_TC_images.6664.tif,wind_3077,-31.6892871,34.27205677,165.927948,-41.39,91.03,0.8,10
wind_field_estimation_Orb_tnr_spk_TC_images.6666.tif,wind_3070,-31.657195,34.26741003,162.1011954,-47.46,88.02,0.83,8.6
wind_field_estimation_Orb_tnr_spk_TC_images.6667.tif,wind_3074,-31.62510291,34.26276328,173.8873513,-28.26,95.92,0.65,13.6
wind_field_estimation_Orb_tnr_spk_TC_images.6668.tif,wind_3073,-31.59301804,34.25809932,168.1605655,-37.87,92.55,0.8,7.7
wind_field_estimation_Orb_tnr_spk_TC_images.6670.tif,wind_3072,-31.56094058,34.25341756,175.7156748,-25.21,96.77,0.75,15.7
wind_field_estimation_Orb_tnr_spk_TC_images.6673.tif,wind_2943,-31.49096167,34.27107296,174.8177747,-26.82,96.34,0.85,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.6674.tif,wind_2951,-31.45887763,34.26638293,174.4620478,-27.47,96.15,0.82,8.2
wind_field_estimation_Orb_tnr_spk_TC_images.6676.tif,wind_2950,-31.42680535,34.2616657,173.8221347,-28.59,95.83,0.66,13.4
wind_field_estimation_Orb_tnr_spk_TC_images.6677.tif,wind_2947,-31.39473307,34.25694848,170.8810965,-33.57,94.2,0.74,14
wind_field_estimation_Orb_tnr_spk_TC_images.6678.tif,wind_2946,-31.36266078,34.25223125,159.5165045,-51.69,85.61,0.74,13.1
wind_field_estimation_Orb_tnr_spk_TC_images.6681.tif,wind_2937,-31.29264511,34.2697827,170.7112228,-33.95,94.06,0.82,19.1
wind_field_estimation_Orb_tnr_spk_TC_images.6683.tif,wind_2936,-31.26057771,34.26503,163.975826,-44.91,89.35,0.77,5.5
wind_field_estimation_Orb_tnr_spk_TC_images.6684.tif,wind_2933,-31.22851031,34.26027731,172.8489026,-30.42,95.26,0.67,12.6
wind_field_estimation_Orb_tnr_spk_TC_images.6686.tif,wind_2932,-31.19644292,34.25552461,176.1577501,-24.81,96.87,0.64,11.3
wind_field_estimation_Orb_tnr_spk_TC_images.6687.tif,wind_2914,-31.16438702,34.25074586,164.7425232,-43.8,89.9,0.8,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.6690.tif,wind_2762,-31.09433433,34.26819468,175.1476513,-26.64,96.39,0.72,19.8
wind_field_estimation_Orb_tnr_spk_TC_images.6692.tif,wind_2759,-31.06227201,34.26340741,173.4179303,-29.61,95.51,0.79,15.5
wind_field_estimation_Orb_tnr_spk_TC_images.6693.tif,wind_2758,-31.03021732,34.25860215,176.837157,-23.81,97.13,0.73,13.2
wind_field_estimation_Orb_tnr_spk_TC_images.6694.tif,wind_2733,-30.99817035,34.25377852,170.8854356,-33.94,94.06,0.75,9
wind_field_estimation_Orb_tnr_spk_TC_images.6697.tif,wind_2746,-30.92807634,34.27115721,167.6234,-39.36,91.93,0.83,4.7
wind_field_estimation_Orb_tnr_spk_TC_images.6699.tif,wind_2753,-30.89602298,34.26632527,179.1515413,-19.92,98,0.8,14.1
wind_field_estimation_Orb_tnr_spk_TC_images.6700.tif,wind_2752,-30.86398133,34.26146693,174.283305,-28.34,95.9,0.76,9.6
wind_field_estimation_Orb_tnr_spk_TC_images.6702.tif,wind_2726,-30.83193966,34.25660859,169.62741,-36.18,93.23,0.72,18.1
wind_field_estimation_Orb_tnr_spk_TC_images.6703.tif,wind_2743,-30.79989799,34.25175025,177.5221565,-22.84,97.36,0.74,13.5
wind_field_estimation_Orb_tnr_spk_TC_images.6706.tif,wind_2571,-30.72976746,34.26902547,171.7937597,-32.67,94.51,0.79,15.3
wind_field_estimation_Orb_tnr_spk_TC_images.6707.tif,wind_2570,-30.69773051,34.26413152,167.5766372,-39.66,91.8,0.78,18.7
wind_field_estimation_Orb_tnr_spk_TC_images.6709.tif,wind_2553,-30.66569356,34.25923756,171.8385249,-32.65,94.52,0.68,12.4
wind_field_estimation_Orb_tnr_spk_TC_images.6710.tif,wind_2565,-30.63365663,34.2543436,174.6346761,-27.95,96.01,0.82,16.4
wind_field_estimation_Orb_tnr_spk_TC_images.6713.tif,wind_2559,-30.56349906,34.27152368,180.8906004,-17.19,98.51,0.58,20
wind_field_estimation_Orb_tnr_spk_TC_images.6715.tif,wind_2558,-30.5314688,34.26659501,166.4225282,-41.67,90.9,0.81,11.5
wind_field_estimation_Orb_tnr_spk_TC_images.6716.tif,wind_2550,-30.49943854,34.26166633,172.9576655,-30.92,95.1,0.76,14
wind_field_estimation_Orb_tnr_spk_TC_images.6717.tif,wind_2555,-30.46741576,34.25671977,174.0301582,-29.15,95.66,0.7,14.3
wind_field_estimation_Orb_tnr_spk_TC_images.6719.tif,wind_2554,-30.43540045,34.25175519,174.1928898,-28.9,95.73,0.73,12.9
wind_field_estimation_Orb_tnr_spk_TC_images.6722.tif,wind_2447,-30.36518449,34.26885517,178.6030117,-21.4,97.68,0.82,19.6
wind_field_estimation_Orb_tnr_spk_TC_images.6723.tif,wind_2428,-30.333163,34.26388213,172.5242171,-31.85,94.79,0.82,10.5
wind_field_estimation_Orb_tnr_spk_TC_images.6725.tif,wind_2438,-30.30115406,34.25888269,182.8112632,-14.1,99,0.7,9.4
wind_field_estimation_Orb_tnr_spk_TC_images.6726.tif,wind_2437,-30.2691451,34.25388325,169.4873908,-36.96,92.92,0.8,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.6729.tif,wind_2292,-30.19889023,34.27091427,177.5913005,-23.32,97.24,0.69,9.9
wind_field_estimation_Orb_tnr_spk_TC_images.6730.tif,wind_2271,-30.16688711,34.26587907,165.3906806,-43.69,89.95,0.75,7.6
wind_field_estimation_Orb_tnr_spk_TC_images.6732.tif,wind_2275,-30.13488397,34.26084387,175.5579198,-26.88,96.32,0.72,11.9
wind_field_estimation_Orb_tnr_spk_TC_images.6733.tif,wind_2274,-30.10288082,34.25580866,165.9364332,-42.87,90.35,0.77,17.7
wind_field_estimation_Orb_tnr_spk_TC_images.6735.tif,wind_2289,-30.07087769,34.25077346,181.4351395,-16.74,98.59,0.68,15
wind_field_estimation_Orb_tnr_spk_TC_images.6738.tif,wind_2268,-30.0006002,34.26767179,167.9384812,-39.74,91.77,0.78,9.8
wind_field_estimation_Orb_tnr_spk_TC_images.6739.tif,wind_2277,-29.96860265,34.26260128,174.0339306,-29.63,95.51,0.74,15
wind_field_estimation_Orb_tnr_spk_TC_images.6740.tif,wind_2276,-29.93660512,34.25753078,173.1099185,-31.22,95,0.79,9.1
wind_field_estimation_Orb_tnr_spk_TC_images.6756.tif,wind_3686,-32.68623874,34.24557948,170.15243,-33.56,94.2,0.89,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.6757.tif,wind_3680,-32.65413209,34.24118151,176.7183788,-22.44,97.45,0.73,10.4
wind_field_estimation_Orb_tnr_spk_TC_images.6759.tif,wind_3693,-32.62202544,34.23678353,164.6428515,-42.6,90.47,0.79,10.1
wind_field_estimation_Orb_tnr_spk_TC_images.6760.tif,wind_3692,-32.58991621,34.23237665,173.4756976,-28.05,95.99,0.74,11.2
wind_field_estimation_Orb_tnr_spk_TC_images.6761.tif,wind_3689,-32.55779852,34.22794093,171.1448967,-32.01,94.74,0.77,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.6765.tif,wind_3510,-32.4880581,34.24607124,173.2338036,-28.55,95.84,0.72,11.5
wind_field_estimation_Orb_tnr_spk_TC_images.6766.tif,wind_3523,-32.45593,34.24163611,165.5275631,-41.34,91.06,0.79,11.7
wind_field_estimation_Orb_tnr_spk_TC_images.6767.tif,wind_3522,-32.42381576,34.237165,168.1670256,-37.08,92.87,0.78,16.8
wind_field_estimation_Orb_tnr_spk_TC_images.6769.tif,wind_3518,-32.39170168,34.23269339,178.1107784,-20.28,97.92,0.79,15.2
wind_field_estimation_Orb_tnr_spk_TC_images.6770.tif,wind_3517,-32.35958761,34.22822179,179.9606804,-17.09,98.53,0.74,12.8
wind_field_estimation_Orb_tnr_spk_TC_images.6773.tif,wind_3417,-32.28980326,34.24625905,177.7746695,-20.96,97.78,0.77,12.1
wind_field_estimation_Orb_tnr_spk_TC_images.6775.tif,wind_3416,-32.25769377,34.24175269,170.3712041,-33.59,94.19,0.83,20
wind_field_estimation_Orb_tnr_spk_TC_images.6776.tif,wind_3424,-32.22558427,34.23724633,175.2856643,-25.31,96.74,0.83,13.3
wind_field_estimation_Orb_tnr_spk_TC_images.6777.tif,wind_3423,-32.19347477,34.23273997,179.6854188,-17.73,98.42,0.72,14
wind_field_estimation_Orb_tnr_spk_TC_images.6779.tif,wind_3403,-32.16137242,34.22821623,174.7862588,-26.24,96.5,0.74,20
wind_field_estimation_Orb_tnr_spk_TC_images.6782.tif,wind_3408,-32.09155247,34.24614276,180.7737535,-15.92,98.72,0.6,12.7
wind_field_estimation_Orb_tnr_spk_TC_images.6783.tif,wind_3405,-32.05944723,34.24160154,171.9493471,-31.13,95.03,0.85,8.2
wind_field_estimation_Orb_tnr_spk_TC_images.6785.tif,wind_3404,-32.02734539,34.23705173,175.0399664,-25.93,96.58,0.74,14.2
wind_field_estimation_Orb_tnr_spk_TC_images.6786.tif,wind_3392,-31.99525426,34.23247457,168.6883519,-36.63,93.05,0.79,8.6
wind_field_estimation_Orb_tnr_spk_TC_images.6787.tif,wind_3395,-31.96316312,34.22789742,160.837219,-49.15,87.09,0.8,4.9
wind_field_estimation_Orb_tnr_spk_TC_images.6790.tif,wind_3229,-31.8932889,34.24575673,176.4156465,-23.69,97.15,0.78,18.5
wind_field_estimation_Orb_tnr_spk_TC_images.6792.tif,wind_3228,-31.86120229,34.24114507,160.9515729,-49.07,87.13,0.82,11.6
wind_field_estimation_Orb_tnr_spk_TC_images.6793.tif,wind_3215,-31.82911581,34.23653306,167.6252032,-38.52,92.28,0.74,13.7
wind_field_estimation_Orb_tnr_spk_TC_images.6795.tif,wind_3219,-31.79702933,34.23192105,169.6500494,-35.22,93.59,0.79,12.7
wind_field_estimation_Orb_tnr_spk_TC_images.6796.tif,wind_3218,-31.76494287,34.22730904,166.2893658,-40.74,91.33,0.75,8.6
wind_field_estimation_Orb_tnr_spk_TC_images.6799.tif,wind_3220,-31.69504182,34.24503965,171.1519772,-32.82,94.46,0.72,9
wind_field_estimation_Orb_tnr_spk_TC_images.6800.tif,wind_3204,-31.66296008,34.24039232,165.995662,-41.31,91.07,0.83,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.6802.tif,wind_3207,-31.63087836,34.23574499,169.2712975,-36,93.3,0.81,7.1
wind_field_estimation_Orb_tnr_spk_TC_images.6803.tif,wind_3206,-31.59880381,34.23108044,168.8949733,-36.67,93.04,0.76,6.2
wind_field_estimation_Orb_tnr_spk_TC_images.6806.tif,wind_3071,-31.52886312,34.2487358,169.2451766,-36.14,93.24,0.79,6
wind_field_estimation_Orb_tnr_spk_TC_images.6808.tif,wind_3069,-31.49678566,34.24405403,167.3806994,-39.22,91.99,0.78,16.4
wind_field_estimation_Orb_tnr_spk_TC_images.6809.tif,wind_3068,-31.464712,34.23936357,174.9465393,-26.63,96.39,0.64,12.3
wind_field_estimation_Orb_tnr_spk_TC_images.6810.tif,wind_3067,-31.43265012,34.2346459,175.0688635,-26.45,96.44,0.81,16.1
wind_field_estimation_Orb_tnr_spk_TC_images.6812.tif,wind_3076,-31.40058822,34.22992823,172.2394644,-31.28,94.98,0.75,12.4
wind_field_estimation_Orb_tnr_spk_TC_images.6815.tif,wind_2941,-31.33058851,34.24751402,161.6204432,-48.54,87.43,0.77,14.9
wind_field_estimation_Orb_tnr_spk_TC_images.6816.tif,wind_2939,-31.29853148,34.24276112,172.5581073,-30.86,95.12,0.77,14.5
wind_field_estimation_Orb_tnr_spk_TC_images.6818.tif,wind_2938,-31.26647452,34.23800798,176.9284681,-23.43,97.22,0.8,8.8
